,date,ARPA,ANT,ALGO,ADA,ATOM,ATA,AR,AVA,AVAX,BTC,CELO,CELR,CKB,BLZ,CHR,DASH,BAND,BTG,CFX,CTXC,CVC,CTSI,CTK,FET,DGB,DCR,DOCK,DUSK,DOT,FIRO,EGLD,ETC,GTO,GTC,DATA,EOS,DENT,HIVE,DNT,KEEP,ELF,LTC,FTM,HOT,FIL,FLOW,KEY,KMD,JST,GRT,LINK,LSK,ICX,KSM,HBAR,LUNA,LTO,NEAR,LIT,IOTX,HNT,MATIC,IOST,IRIS,MDT,MASK,IOTA,ICP,NULS,NKN,NANO,OCEAN,ONE,OMG,OGN,MINA,QNT,RIF,RSR,TOMO,PAXG,SC,OXT,MTL,PUNDIX,VET,KLAY,RVN,SKL,SFP,XLM,TFUEL,SXP,THETA,POND,ONG,STMX,STRAX,TWT,DOGE,ETH,SOL,TRB,TRX,VTHO,XEC,XEM,VITE,COS,XRP,ZEC,WAVES,ZIL,IDEX,XTZ,COCOS,GALA,FIO,QTUM,GHST,ILV,BTT,MANA,WIN,NEO,WTC,STX,MBOX,NU,ENJ,ONT,ORN,TLM,PHA,ZEN,XMR,REQ,NMR,ROSE,POLY,POLS,SLP,WAN,STPT,ZRX,SYS,TVK,YGG,TORN,UTK,RLC,SAND,WAXP,COTI,VIDT,LPT
368,2021-10-15 21:45:00,413.17,53.55,327.02,1390.03,286.6,435.05,215.38,151.39,362.66,1230.96,471.05,487.36,143.65,106.51,501.75,391.45,308.99,255.91,295.94,169.36,266.6,264.86,133.18,422.56,154.43,95.64,520.7,126.44,1007.98,80.65,283.94,498.2,136.93,91.68,206.74,615.15,408.11,213.77,361.38,382.06,121.29,601.14,645.28,265.2,813.74,281.96,147.2,219.42,1005.16,347.03,840.49,154.52,231.45,130.22,537.61,920.01,255.28,374.62,103.76,285.07,151.31,324.69,344.24,207.98,197.1,176.88,270.76,459.12,227.3,305.47,313.56,206.52,398.34,324.65,144.51,349.29,90.03,564.78,323.01,211.07,636.91,240.17,289.02,131.7,249.43,427.82,287.68,282.89,349.33,386.76,365.45,113.11,347.67,200.85,427.52,263.09,226.39,450.16,432.12,753.19,1489.94,418.46,497.29,459.01,81.6,263.71,172.47,41.1,132.69,1117.93,453.32,334.69,314.4,347.42,633.84,107.51,169.14,259.72,273.54,100.0,341.22,253.63,180.96,207.94,462.65,164.4,366.3,325.04,697.69,501.96,291.63,215.81,659.36,286.68,358.1,607.52,217.2,48.42,273.08,216.89,216.85,354.41,162.74,295.46,169.67,76.6,295.98,221.6,553.21,231.06,105.41,465.39,85.4,370.64,287.18,161.82
369,2021-10-15 21:50:00,446.52,110.28,333.43,1080.42,392.62,232.06,232.84,154.38,902.83,1422.64,265.3,383.52,75.84,98.16,396.27,230.12,451.93,335.89,270.76,204.41,462.26,393.63,168.72,392.04,168.65,85.57,163.84,159.75,894.02,80.17,431.18,710.2,87.88,193.16,268.43,868.63,304.93,183.93,514.9,425.8,134.43,488.8,691.84,259.81,708.73,372.9,93.04,161.73,183.49,278.03,763.36,473.29,190.22,607.66,424.97,674.86,251.04,352.12,91.17,391.75,236.67,565.43,363.61,309.13,120.97,171.31,297.67,664.99,506.86,218.66,239.42,183.88,316.34,502.4,127.05,524.15,186.55,315.02,539.45,174.73,631.15,221.45,371.73,351.28,231.95,379.08,334.15,297.27,373.99,375.31,395.07,64.53,301.93,424.4,399.77,195.75,259.4,299.61,350.75,953.91,1312.69,590.56,629.98,568.44,357.6,308.5,205.54,74.8,103.93,842.95,396.65,422.81,308.16,349.25,754.19,148.2,175.84,258.98,282.33,176.02,169.91,296.59,253.61,262.31,501.96,163.08,244.65,183.94,588.34,474.38,273.12,142.43,643.21,168.88,150.24,324.5,295.0,226.61,144.09,283.84,81.18,411.63,130.42,363.11,549.47,187.1,151.49,275.14,419.02,296.81,90.56,541.0,194.26,499.51,136.96,564.58
370,2021-10-15 21:55:00,400.29,125.89,357.48,932.4,135.6,97.17,210.4,131.44,662.13,1311.36,151.26,834.25,509.88,215.07,618.28,274.38,308.64,267.59,456.06,224.55,304.63,575.77,181.96,533.77,222.75,211.6,158.02,158.47,641.91,148.64,452.91,597.8,222.38,143.53,141.48,244.32,356.53,294.06,534.44,385.87,267.93,326.2,595.92,171.37,821.91,285.17,199.69,122.63,633.16,357.25,386.25,470.1,349.89,382.37,348.0,1084.52,212.7,424.94,54.11,250.17,155.07,512.75,1444.08,206.85,291.89,497.23,181.51,587.66,190.44,232.9,232.91,232.78,594.12,410.76,176.08,517.14,111.91,621.61,243.37,205.97,228.87,541.77,318.71,338.57,342.58,412.59,335.22,252.46,265.26,366.98,372.52,76.67,234.41,237.15,363.88,242.12,208.93,441.68,561.17,528.95,937.81,553.54,290.58,286.24,142.75,275.04,151.07,119.42,211.2,624.57,409.41,623.65,280.05,366.24,523.75,105.77,246.93,256.41,282.32,91.05,292.23,230.15,115.19,251.67,360.79,470.21,328.58,194.88,575.97,294.43,317.24,195.87,324.93,270.93,111.16,257.61,113.92,346.15,338.6,68.5,159.18,539.75,65.82,365.49,337.03,162.55,387.17,462.51,230.32,467.77,81.36,376.11,230.85,355.76,238.96,562.93
371,2021-10-15 22:00:00,377.44,86.28,151.42,828.81,329.45,142.04,240.07,1369.57,500.79,1965.88,273.1,397.27,457.02,163.86,394.23,242.16,90.75,209.53,297.65,168.05,437.02,111.45,210.5,1207.49,164.0,189.16,156.05,212.0,717.98,81.71,236.95,697.65,136.8,148.7,127.98,456.34,453.4,224.77,440.9,471.9,183.37,784.59,518.99,169.17,717.45,253.21,150.99,165.53,278.11,296.46,690.01,92.84,326.26,154.07,242.87,1235.58,212.21,483.15,59.44,270.82,163.49,313.71,291.31,199.42,168.04,281.79,309.72,422.99,260.99,263.46,213.13,614.55,327.79,572.49,240.77,539.81,309.73,286.63,184.71,181.07,246.12,276.21,348.82,311.01,232.51,412.87,327.34,117.16,377.37,241.4,374.8,346.16,333.33,525.92,505.77,217.59,302.17,305.65,495.27,1010.36,2051.41,478.21,120.97,558.16,133.77,187.0,322.67,135.83,151.08,773.03,269.6,200.32,299.9,157.65,1123.25,84.26,186.45,154.89,238.66,104.8,543.45,412.95,99.62,385.42,426.52,160.39,524.91,106.73,636.04,288.75,300.45,221.08,259.25,173.49,153.55,197.56,901.58,491.5,139.94,48.23,193.42,426.41,76.32,321.33,209.65,231.03,215.18,192.7,92.19,288.36,87.01,211.26,299.02,245.03,133.11,419.54
372,2021-10-15 22:05:00,510.67,446.2,301.59,824.55,496.1,197.6,227.48,174.93,448.2,1589.58,343.58,187.99,194.91,117.96,535.69,235.32,175.08,121.43,321.45,151.21,241.47,172.86,207.56,1265.72,175.02,45.27,106.94,261.91,876.25,106.27,413.56,772.77,110.02,122.53,232.11,471.9,402.26,169.69,282.3,462.0,219.11,586.34,506.29,201.67,517.88,210.35,159.24,210.21,970.05,313.18,211.68,57.3,185.78,1063.23,455.58,860.33,270.21,415.21,94.14,187.47,209.98,496.56,167.88,270.55,209.27,145.99,172.55,270.08,247.95,206.52,458.47,337.9,484.98,220.13,100.28,131.64,553.51,943.58,507.66,189.56,50.0,440.26,284.05,431.16,183.94,438.78,230.82,320.75,263.4,523.54,397.19,209.73,212.36,341.35,252.75,122.83,211.4,127.2,245.27,915.57,1505.51,531.88,274.88,295.97,119.33,249.97,150.41,96.0,133.32,798.67,738.99,270.56,237.06,165.87,601.22,100.0,161.02,147.43,238.05,33.33,59.66,265.77,514.22,370.73,377.88,122.5,485.91,67.94,737.13,289.98,303.06,186.86,206.56,182.55,218.56,243.51,75.38,360.11,82.98,90.28,192.21,428.5,174.99,227.66,56.9,90.29,85.63,624.78,770.51,278.0,115.28,239.38,187.65,376.92,152.33,273.39
373,2021-10-15 22:10:00,354.08,154.49,247.76,760.17,572.25,343.95,123.23,253.52,423.03,1431.51,240.59,441.84,183.83,111.7,289.64,342.08,125.06,328.69,364.65,195.17,259.4,190.69,137.08,290.14,106.26,47.46,120.84,29.83,262.5,51.49,619.11,409.99,159.68,215.93,411.58,875.9,264.65,220.62,574.64,378.48,124.51,699.06,423.17,180.44,650.54,491.22,87.37,179.59,991.92,219.29,881.14,467.3,101.34,404.11,235.63,648.64,124.18,275.52,114.55,187.3,239.61,596.66,137.34,216.27,124.89,182.1,222.94,454.29,255.31,276.01,573.4,72.56,480.49,418.67,79.45,113.74,271.99,inf,492.11,182.91,109.39,1246.67,436.13,302.56,232.69,473.15,351.03,174.41,284.39,278.04,720.86,182.43,319.46,405.91,270.04,124.72,311.47,120.56,323.44,645.74,1920.13,558.99,207.34,430.12,274.72,307.9,167.86,120.54,107.42,931.4,625.21,336.66,256.47,243.84,509.34,32.24,183.04,119.25,530.89,177.06,334.61,309.29,249.69,539.4,613.21,135.1,253.75,176.1,746.87,226.73,285.02,106.09,519.99,182.86,118.38,407.52,33.33,33.33,225.66,120.61,99.2,494.28,38.34,339.13,117.83,106.67,187.56,83.0,85.74,288.72,199.9,332.28,148.52,546.11,268.93,307.93
374,2021-10-15 22:15:00,384.08,137.8,338.48,984.39,386.71,238.03,180.98,175.36,311.96,2131.1,180.37,291.24,216.58,94.9,283.98,319.87,284.85,257.17,289.22,126.71,196.89,277.35,167.19,354.44,209.08,107.98,107.76,431.14,1286.37,131.91,428.81,606.83,145.36,131.37,169.36,397.69,344.29,302.03,384.6,377.68,68.51,865.02,456.45,247.28,904.71,476.48,129.16,110.17,1383.02,241.86,768.2,271.4,291.16,285.84,268.33,854.19,481.7,434.04,185.88,393.05,233.37,531.65,390.37,191.31,145.35,173.82,217.19,600.73,120.23,284.82,241.28,382.67,463.8,362.27,176.2,413.0,384.49,176.4,327.09,290.15,147.6,2241.17,337.35,344.24,258.44,485.29,228.46,240.94,313.4,222.29,430.08,201.48,472.81,260.96,613.87,435.64,182.81,224.36,281.57,704.47,2867.79,392.21,396.72,552.51,255.12,405.81,471.63,152.35,270.27,806.67,404.43,261.05,180.68,492.78,534.87,66.56,240.67,101.89,379.04,120.35,208.34,441.64,308.26,230.43,700.35,95.78,440.97,189.29,776.45,502.86,316.85,164.09,418.6,159.29,120.16,296.77,331.57,359.98,308.41,122.24,74.12,463.54,314.34,234.82,287.77,322.78,187.75,1375.91,195.8,236.03,66.85,263.35,252.05,259.91,361.77,377.6
375,2021-10-15 22:20:00,279.98,82.5,327.53,930.26,445.38,328.51,154.7,172.22,353.91,1331.9,332.38,317.42,387.02,211.52,501.64,212.49,751.66,155.21,478.09,240.93,124.79,204.35,353.67,304.35,178.42,176.44,172.99,86.09,500.93,80.53,439.68,596.97,110.3,299.54,205.92,493.0,220.87,351.3,215.19,352.15,239.22,691.84,554.84,394.94,781.24,426.15,86.25,157.98,1733.97,257.29,471.93,225.32,197.69,216.26,272.14,646.19,238.69,179.58,128.57,334.56,197.42,479.41,361.27,334.05,36.53,122.64,219.58,645.47,169.98,235.82,373.16,355.46,603.2,437.17,133.34,1086.14,310.51,115.54,375.88,240.84,684.65,850.68,474.11,310.89,146.59,513.19,171.08,130.66,254.11,210.93,721.31,186.45,308.21,313.44,348.18,292.84,202.23,389.04,394.5,970.35,2113.21,1219.9,184.86,370.62,201.97,361.61,290.92,121.17,80.99,1031.14,562.16,218.02,160.6,660.86,464.17,75.86,215.17,96.68,266.48,251.06,126.57,519.92,248.1,248.48,296.49,85.74,371.39,100.16,780.25,411.1,357.25,229.59,254.63,395.93,225.64,338.99,146.59,184.7,219.21,220.87,111.37,515.21,32.13,268.34,165.25,47.34,328.97,326.53,248.73,295.72,111.25,375.3,165.71,416.94,336.49,252.79
376,2021-10-15 22:25:00,224.47,137.8,254.97,1357.36,550.02,274.26,186.71,278.49,318.19,1851.63,322.38,220.21,152.0,92.62,325.27,162.65,421.04,318.28,455.25,86.74,136.19,172.62,103.56,440.5,103.32,26.48,66.04,157.41,546.3,80.46,528.11,628.46,112.39,389.73,196.1,434.88,577.69,204.34,242.8,464.13,97.84,697.68,702.03,347.94,746.33,442.67,78.13,172.22,1255.27,225.14,1069.4,179.76,203.45,279.01,196.27,853.3,1497.37,282.52,93.35,360.28,223.79,562.2,376.7,208.42,232.12,184.13,180.61,817.29,94.43,350.11,123.36,183.18,824.33,456.38,92.38,296.95,274.6,638.23,298.69,250.82,527.2,307.67,365.28,207.01,177.89,489.09,150.47,183.41,542.87,118.22,385.91,118.64,297.52,457.08,679.17,391.89,285.16,529.9,260.48,567.11,1614.89,697.63,281.99,621.26,102.9,233.08,246.97,144.6,108.81,955.43,533.03,216.23,417.04,215.76,447.24,65.15,167.48,587.88,304.2,50.0,289.0,369.7,455.08,225.58,458.1,233.96,197.1,196.28,727.55,419.55,284.93,147.18,266.33,346.31,45.25,387.76,419.23,102.27,221.56,351.32,82.92,334.34,35.52,194.41,165.45,53.15,207.16,272.93,91.38,200.0,255.17,663.95,162.69,358.28,192.0,93.01
377,2021-10-15 22:30:00,371.69,80.59,311.88,798.96,484.48,191.2,319.54,303.01,409.49,1468.45,378.05,262.73,307.26,106.87,447.13,433.13,504.0,157.4,489.09,216.53,173.39,167.16,164.28,752.73,196.53,123.86,67.94,237.94,1101.18,107.98,764.35,467.5,82.36,288.76,130.75,683.51,442.35,283.23,149.09,511.5,338.59,478.54,724.76,226.52,793.79,362.95,114.81,84.1,1227.38,247.7,973.06,112.44,99.97,521.72,349.43,966.81,139.12,363.98,110.5,289.4,155.67,332.07,367.09,163.29,224.3,283.55,393.89,623.41,226.22,357.92,307.04,566.05,471.85,296.8,232.07,414.44,353.02,1819.76,320.2,266.67,79.39,438.27,286.79,463.72,126.8,330.58,251.78,186.66,501.64,439.8,523.15,61.24,231.11,428.14,456.39,186.31,247.73,1021.66,397.8,1260.97,1971.15,959.16,267.17,435.89,225.78,291.77,216.12,179.17,102.68,998.2,275.92,325.72,272.62,206.95,454.96,64.5,240.48,125.2,410.9,112.82,356.36,253.0,472.18,265.99,342.34,159.02,281.68,229.69,580.49,459.52,438.24,190.5,216.89,192.85,233.51,380.22,327.29,100.0,215.54,411.84,104.2,285.19,146.02,355.02,676.0,200.4,202.4,82.86,543.04,311.77,174.03,321.23,169.53,449.91,251.84,553.71
378,2021-10-15 22:35:00,255.69,92.64,423.7,1184.4,753.11,118.01,146.65,474.64,518.27,1683.32,257.35,503.29,217.34,172.96,438.06,543.96,364.66,221.23,343.72,86.52,224.57,407.4,100.75,655.99,230.05,301.27,52.72,103.59,1012.75,120.74,494.84,714.11,377.1,214.95,236.63,564.78,422.31,333.87,724.61,561.17,248.57,616.64,531.53,310.08,892.69,915.67,92.52,90.41,1227.47,352.86,707.66,118.81,191.22,459.88,228.37,899.74,277.98,361.15,276.03,491.31,153.65,496.45,737.63,222.42,36.28,428.53,313.77,516.78,171.72,295.99,345.32,254.69,779.4,408.49,68.18,381.6,206.98,100.0,163.43,366.33,589.49,329.97,250.43,313.95,612.38,790.24,263.26,153.52,324.67,337.39,723.46,251.69,725.97,522.01,328.89,185.4,219.39,706.7,388.83,1100.19,1830.32,1425.89,194.33,427.55,155.13,301.53,392.17,162.37,594.29,733.92,718.69,219.93,191.53,271.69,687.95,709.17,175.89,283.54,384.46,999.46,50.0,245.37,686.76,224.05,267.11,288.19,377.42,167.6,561.17,441.25,451.49,327.36,302.11,123.9,184.65,451.12,161.33,116.59,173.06,352.28,82.89,433.16,125.77,262.02,136.23,195.44,149.18,510.23,72.52,221.9,315.98,195.13,239.21,289.78,120.07,442.0
379,2021-10-15 22:40:00,400.84,112.32,316.02,859.78,377.02,213.74,244.37,122.66,328.33,1634.78,546.87,342.85,154.14,159.87,266.11,353.02,75.69,138.38,365.05,140.52,242.94,126.67,155.02,1100.9,202.27,129.75,283.1,329.06,862.45,112.16,383.39,497.45,153.71,157.89,359.68,427.33,634.0,413.51,601.53,552.81,47.56,582.13,715.42,201.49,619.57,611.28,105.07,110.41,963.4,340.99,786.59,357.03,79.45,401.16,392.67,996.09,467.31,301.41,145.34,276.1,107.34,497.58,641.33,144.1,105.73,114.57,209.57,582.39,216.4,358.1,107.32,245.21,483.68,649.58,75.25,268.53,352.46,186.86,101.4,242.04,210.79,160.4,342.38,405.94,224.6,384.55,246.22,200.29,403.75,485.57,917.7,113.27,373.79,598.24,403.74,184.26,338.27,137.48,290.05,739.08,1859.69,767.62,230.06,418.4,142.05,375.59,199.79,93.35,396.79,1018.7,622.25,259.77,120.17,341.92,226.93,141.43,285.86,96.32,212.3,71.85,410.02,360.71,728.28,309.1,756.23,169.06,291.34,127.22,476.44,375.95,491.64,86.72,497.66,180.36,487.22,508.87,91.72,277.88,312.53,187.86,115.73,737.83,33.62,1273.63,116.36,141.11,224.05,827.55,210.39,112.89,491.36,616.39,263.72,595.17,116.46,203.78
380,2021-10-15 22:45:00,221.28,71.66,381.77,1038.1,242.97,465.33,186.83,49.28,549.85,1625.15,525.16,446.1,69.72,96.21,468.97,254.84,145.85,509.51,457.64,38.92,201.45,210.75,159.14,755.19,287.86,50.0,193.67,298.11,1177.9,79.88,684.38,345.07,111.32,177.59,157.76,743.62,433.05,325.48,317.55,459.01,146.83,515.14,1065.0,399.5,486.7,517.52,96.34,203.19,1217.23,601.0,862.62,73.02,281.42,141.97,517.86,1203.13,120.95,233.9,145.24,179.81,140.08,239.34,257.12,244.49,110.89,188.44,258.46,735.53,122.16,346.73,204.94,145.61,560.44,794.27,49.88,295.75,176.42,inf,186.6,207.43,44.19,485.94,354.92,399.46,86.12,420.65,212.97,104.2,273.83,469.65,551.01,63.94,282.1,259.29,429.03,194.92,152.42,418.56,103.14,567.22,1356.47,575.6,105.08,267.36,161.8,211.26,393.28,77.26,182.24,946.43,489.99,196.23,221.48,123.53,198.79,65.33,212.84,154.82,214.91,inf,58.41,246.07,367.42,234.88,430.97,75.24,294.54,357.66,559.2,394.5,1067.8,278.52,200.74,130.42,558.08,436.38,230.18,54.17,143.83,174.22,114.65,315.52,107.61,219.86,342.71,57.75,151.18,92.72,inf,188.38,127.2,495.6,287.41,440.48,213.29,362.49
381,2021-10-15 22:50:00,349.74,110.43,680.38,1055.97,409.51,201.67,258.87,147.25,454.28,1965.44,358.5,566.83,133.83,322.86,325.64,402.44,144.27,317.0,285.78,118.42,313.67,224.86,119.29,847.09,272.53,25.0,184.55,187.86,1094.79,128.7,318.92,383.85,273.63,194.53,137.72,1001.01,362.94,192.97,150.11,474.86,126.77,488.48,945.78,327.96,717.73,609.84,57.93,228.39,488.35,482.78,697.61,101.11,232.21,199.24,265.11,1084.67,41.2,285.53,200.17,352.63,138.49,248.28,251.11,151.73,180.86,548.83,760.94,663.54,77.28,456.04,167.08,182.07,634.57,838.06,322.41,392.12,190.61,inf,380.42,214.03,128.69,581.25,293.03,356.66,56.56,496.72,228.4,265.59,288.26,175.2,435.56,487.96,324.14,222.86,304.94,350.65,319.84,159.64,115.39,675.58,1713.46,663.11,226.29,596.94,67.36,257.85,394.48,74.98,295.1,754.82,423.37,226.87,161.49,403.84,577.41,54.19,196.07,142.13,196.31,96.14,134.38,257.09,243.56,103.03,661.62,157.0,425.31,208.95,567.4,403.25,417.96,280.43,215.54,159.42,578.43,630.57,85.45,166.2,238.61,113.29,90.44,427.94,31.76,305.37,206.84,41.85,183.8,1119.51,41.82,112.52,111.76,422.75,314.06,244.38,220.49,194.13
382,2021-10-15 22:55:00,129.11,97.19,293.5,737.32,389.36,151.86,289.49,63.43,398.71,2343.37,352.51,379.5,226.63,162.5,328.72,276.47,66.4,146.13,239.31,221.82,331.77,394.66,148.0,939.18,177.96,25.0,420.1,96.82,1369.31,151.2,384.39,632.28,50.72,103.79,213.45,524.54,347.93,90.97,416.17,562.62,108.76,383.71,788.81,423.28,954.23,463.83,161.54,201.95,501.19,309.92,818.52,21.75,746.72,275.7,258.62,734.3,71.62,541.69,147.31,336.34,130.6,435.36,283.96,266.97,269.12,153.33,882.31,596.26,208.02,267.72,153.71,157.81,515.31,382.98,102.63,269.27,213.59,50.0,196.65,143.28,2884.33,995.72,237.71,797.11,154.9,507.96,137.2,184.06,284.89,326.04,374.93,167.79,377.33,598.07,320.02,144.55,170.72,288.69,142.78,1012.11,1565.72,634.21,292.47,393.89,147.34,237.56,240.9,182.03,195.49,1153.98,375.86,429.02,336.38,122.24,549.05,111.57,390.86,179.56,371.41,269.69,110.86,152.51,660.47,181.83,433.72,125.81,315.73,274.08,484.86,765.82,431.6,141.7,389.94,122.61,304.45,350.74,210.05,387.99,277.58,170.73,154.21,495.67,249.4,234.57,45.12,175.54,413.49,383.63,107.64,180.02,93.51,508.18,208.55,482.02,81.78,224.11
383,2021-10-15 23:00:00,212.95,118.85,463.28,1027.4,558.02,270.99,270.5,486.08,822.3,1961.95,293.13,723.61,324.07,138.27,379.12,294.75,79.6,100.0,389.85,427.12,448.53,151.75,167.89,1473.33,228.39,100.0,126.56,157.54,1236.19,144.89,488.21,545.64,163.29,291.3,163.5,620.31,287.03,211.53,216.66,471.96,225.82,392.46,496.7,297.82,493.41,378.43,69.4,215.91,625.77,258.74,748.66,81.56,278.33,194.41,252.88,741.5,428.98,420.11,200.25,301.97,444.79,313.98,342.44,190.48,136.25,155.85,1173.29,629.62,149.68,269.48,155.0,309.66,531.59,220.99,641.61,592.15,295.88,918.05,367.86,123.26,369.59,298.59,329.1,301.9,228.25,424.29,169.81,201.5,368.98,377.92,322.28,1447.58,387.37,429.67,436.32,340.59,288.21,159.4,79.69,862.34,1597.23,663.12,436.1,388.25,90.24,681.07,287.62,105.78,228.41,1103.36,272.95,284.83,222.18,280.7,553.23,44.7,330.63,97.67,342.08,156.59,289.28,316.92,687.31,204.13,370.75,85.87,264.07,142.66,454.34,383.97,367.93,307.4,704.88,168.42,266.39,640.83,131.23,689.43,185.99,253.35,123.57,440.78,24.56,257.88,91.25,168.64,195.83,227.43,81.92,180.32,189.16,469.41,228.96,346.04,275.22,217.44
384,2021-10-15 23:05:00,315.18,270.71,486.57,846.23,551.99,444.4,257.6,277.73,582.8,2153.51,220.4,639.67,233.99,267.64,252.42,461.01,68.82,364.18,268.26,236.45,211.5,124.87,93.29,1081.43,209.77,156.91,191.46,187.12,605.93,116.74,314.76,913.1,863.15,232.04,224.71,692.43,290.47,301.78,432.34,403.16,88.79,494.32,548.13,207.66,693.37,322.61,143.22,251.9,709.55,262.1,854.0,297.82,197.01,424.54,305.72,1012.62,148.35,500.7,226.62,430.34,336.83,366.51,267.35,380.23,150.6,193.3,334.48,635.56,291.32,365.07,171.65,97.22,545.27,584.14,139.24,372.89,278.42,359.03,115.71,75.46,382.4,224.51,275.69,315.04,91.08,395.94,142.8,291.92,530.25,427.93,522.98,482.58,371.38,465.59,365.14,500.41,269.15,210.45,231.57,845.69,2250.81,403.8,314.73,517.47,137.99,227.86,1085.44,100.32,197.8,942.1,672.46,355.14,258.69,538.74,807.85,310.62,387.65,262.07,533.88,100.9,276.9,172.89,277.93,225.43,663.98,399.79,152.03,205.67,465.18,425.36,229.82,379.44,390.18,122.1,63.46,364.61,196.84,185.45,208.75,315.09,92.15,444.51,165.57,226.74,69.24,44.01,449.85,132.8,332.69,404.3,113.35,303.5,106.94,387.66,198.31,553.0
385,2021-10-15 23:10:00,349.78,157.41,560.82,1486.28,462.56,175.82,315.87,112.86,507.79,1593.71,362.69,860.87,274.04,124.67,355.18,317.6,100.7,120.13,198.78,46.94,280.39,110.05,71.73,744.55,211.21,165.37,202.92,181.47,185.24,1732.35,409.2,919.82,56.94,132.08,217.26,484.5,471.22,367.3,249.16,549.83,49.73,445.68,912.05,330.44,826.05,340.58,178.81,215.38,736.1,383.62,965.56,263.03,489.05,447.28,222.95,778.68,370.99,317.98,115.8,438.09,225.23,547.4,295.75,344.67,192.68,408.18,349.34,621.14,97.71,276.42,174.23,328.76,658.38,594.44,150.69,350.73,302.89,inf,304.89,192.14,1156.8,143.44,272.12,251.06,123.65,289.15,144.54,138.75,389.41,450.77,390.95,400.7,285.22,307.43,276.87,379.28,166.29,219.99,404.77,640.49,1156.47,442.03,357.59,513.11,165.43,194.63,287.61,161.86,340.49,822.18,439.15,189.94,186.85,275.2,493.82,248.66,286.85,149.13,352.31,114.85,93.87,311.53,390.31,541.62,332.94,228.43,323.37,872.52,457.38,324.31,381.72,165.84,597.55,134.17,285.72,494.47,165.67,158.29,242.53,242.1,138.23,426.9,35.52,214.15,304.65,inf,283.75,262.48,50.0,160.54,132.08,471.41,304.61,568.18,237.98,213.55
386,2021-10-15 23:15:00,297.48,103.76,258.65,613.79,541.71,543.23,246.04,193.22,431.43,1716.09,207.66,358.38,303.49,131.93,296.07,179.41,384.55,154.17,293.91,211.48,208.12,103.26,132.79,1075.37,110.94,50.29,175.59,237.86,919.35,55.6,467.66,397.26,149.95,406.08,315.91,243.29,275.62,127.53,294.47,366.86,116.59,684.63,962.22,232.8,578.48,675.81,118.15,90.13,507.08,394.77,783.88,71.43,166.38,279.09,286.17,1170.53,197.08,469.66,123.45,313.55,242.6,652.31,361.36,293.15,223.07,324.54,226.92,561.73,215.15,347.3,307.28,188.31,446.72,334.27,134.02,171.05,355.24,774.2,188.76,278.54,1060.87,321.83,243.6,386.79,147.41,192.17,201.97,194.52,348.06,391.04,451.62,831.88,386.7,261.09,296.43,150.19,487.83,110.95,216.46,534.36,1471.89,519.85,352.27,321.83,192.41,269.49,219.85,212.35,460.46,787.5,447.92,311.55,161.87,291.16,404.71,353.15,251.03,128.58,456.38,47.43,399.0,157.09,503.21,249.17,566.75,220.6,254.69,913.1,476.71,336.47,397.54,95.66,328.49,187.39,246.82,364.98,324.92,387.2,242.33,341.77,79.05,388.9,180.98,149.36,431.96,136.15,239.64,258.72,inf,163.16,234.11,512.71,267.57,563.8,328.53,387.87
387,2021-10-15 23:20:00,353.21,134.28,571.24,1519.17,493.47,215.02,167.04,163.81,594.21,1764.67,358.43,512.06,160.51,216.63,352.62,801.56,170.59,312.29,406.43,48.98,299.87,94.82,133.81,782.19,229.39,149.2,109.94,287.92,330.92,118.5,376.85,780.63,366.88,249.32,104.57,415.56,290.6,210.88,565.55,439.24,107.17,562.15,867.62,487.15,621.63,587.18,76.22,261.11,1310.25,275.75,782.59,475.08,270.79,156.62,345.25,1256.0,487.59,380.67,131.36,217.19,368.1,549.98,763.85,219.56,77.78,294.24,176.64,584.83,63.06,285.27,272.48,137.56,587.59,410.22,173.74,591.14,394.4,180.36,269.48,155.23,524.09,332.92,256.68,172.9,284.18,327.79,191.63,162.69,329.8,456.33,442.71,724.65,369.33,233.92,217.35,197.39,255.31,271.83,266.31,747.17,2414.43,540.51,211.89,572.63,131.4,314.21,300.39,173.62,181.91,1465.08,877.24,446.48,272.63,213.71,335.28,176.03,256.42,405.02,576.85,50.0,170.24,304.1,404.68,229.74,342.93,34.17,238.48,620.17,575.91,490.18,353.77,210.98,380.04,217.08,264.99,403.61,169.69,100.0,194.65,267.29,110.73,331.37,235.38,350.78,51.5,124.27,245.8,282.3,279.08,176.36,135.78,1321.2,351.96,287.83,130.61,364.39
